ATC_E53A76
Time-Data=(A2/86400)+25569;Temp;Humi;Vbat
1712629174;21.34;55.38;3064
1712630978;22.08;54.34;3061
1712632781;21.89;54.53;3057
1712634580;21.43;55.27;3052
1712636385;21.05;56.05;3047
1712638187;20.84;56.68;3044
1712639987;21.59;55.92;3044
1712641789;22.2;54.91;3046
1712643594;21.95;55.03;3043
1712645394;21.47;55.92;3036
1712647198;21.07;56.71;3030
1712648998;21.12;56.85;3025
1712650800;22.03;55.93;3022
1712652603;22.19;55.5;3023
1712654408;21.88;55.66;3021
1712656210;21.65;55.45;3019
1712658009;21.76;55.01;3016
1712659814;21.83;54.49;3013
1712661614;21.9;54.67;3010
1712663419;21.95;56.09;3008
1712665221;21.88;55.58;3010
1712667021;21.81;54.93;3011
1712668826;21.81;53.8;3006
1712670628;21.85;53.5;3000
1712672430;21.93;53.06;2999
1712674230;21.73;52.77;3002
1712676032;21.83;49.78;3001
1712677834;21.95;50.62;3001
1712679639;21.86;49.88;3001
1712681439;21.93;48.92;2999
1712683244;21.88;47.39;2997
1712685046;21.97;46.77;2996
1712686848;22.02;47.89;2994
1712688650;21.71;49.33;2992
1712690453;21.29;50.35;2988
1712692255;21.17;50.6;2983
1712694057;21.07;51.22;2976
1712695859;20.96;51.71;2970
1712697662;22.46;53.31;2966
1712699464;23.49;56.58;2968
1712701266;22.92;54.34;2968
1712703068;22.02;55.17;2962
1712704871;21.46;56.36;2959
1712706670;21.13;56.94;2960
1712708475;20.88;57.76;2962
1712710275;21.27;56.92;2965
1712712077;22.14;55.25;2970
1712713879;22.01;55.26;2974
1712715684;21.58;56;2976
1712717486;21.15;56.76;2975
1712719289;20.84;57.67;2975
1712721088;21.27;56.95;2974
1712722893;22.15;55.28;2976
1712724695;22.17;55.1;2978
1712726498;21.7;55.85;2978
1712728300;21.2;56.76;2976
1712730102;20.87;57.74;2975
1712731904;21.67;56.41;2974
1712733707;22.3;55.23;2975
1712735509;22.03;56.2;2975
1712737311;21.61;57.05;2972
1712739113;21.55;57.17;2967
1712740916;21.46;56.03;2962
1712742715;21.33;55.7;2958
1712744520;21.16;55.39;2954
1712746320;20.97;56.08;2950
1712748122;20.87;55.81;2946
1712749927;20.8;55.86;2944
1712751729;20.63;54.05;2942
1712753531;21.19;48.2;2941
1712755331;20.37;45.78;2944
1712757136;19.8;45.28;2945
1712758938;19.39;43.4;2945
1712760740;19.48;38.91;2944
1712762543;19.48;37.53;2947
1712764345;19.91;37.44;2946
1712766145;19.33;37.27;2942
1712767949;19.34;37.84;2937
1712769749;19.17;37.27;2934
1712771551;18.96;36.98;2932
1712773353;18.71;37.15;2929
1712775156;18.32;37.42;2926
1712776960;18.07;38.8;2922
1712778763;18.31;42.31;2921
1712780565;18.67;42.94;2920
1712782367;19.66;46.21;2922
1712784169;20.36;45.75;2926
1712785972;20.38;44.88;2929
1712787774;20.3;45.29;2929
1712789576;21.04;44.71;2929
1712791378;21.5;44.57;2931
1712793178;21.73;44.87;2933
1712794983;22.03;45;2934
1712796785;22.22;44.67;2935
1712798587;22.32;44.64;2935
1712800389;22.42;44.73;2935
1712802192;22.53;44.78;2936
1712803994;22.6;44.93;2936
1712805796;22.69;45.06;2937
1712807596;22.4;45.34;2937
1712809401;21.82;46.23;2935
1712811203;21.39;47.33;2934
1712813005;21.88;47.02;2933
1712814807;22.22;46.63;2935
1712816607;22.36;46.39;2936
1712818412;22.05;46.72;2936
1712820214;21.54;48.08;2935
1712822016;21.42;48.26;2930
1712823819;22.04;47.57;2929
1712825621;22.69;47.71;2931
1712827423;22.18;46.82;2933
1712829225;21.57;48.3;2931
1712831028;21.32;50.69;2928
1712832830;21.13;50.94;2926
1712834632;20.83;50.45;2924
1712836432;20.56;50.92;2922
1712838234;20.46;51.15;2920
1712840036;20.36;51.15;2919
1712841838;20.4;50.94;2917
1712843641;20.38;50.75;2915
1712845443;20.4;50.46;2914
1712847248;20.4;50.58;2913
1712849047;20.32;50.59;2913
1712850852;20.28;50.73;2912
1712852654;20.24;50.58;2911
1712854457;20.12;50.46;2910
1712856259;19.94;50.69;2908
1712858061;19.83;50.85;2906
1712859863;19.88;50.8;2905
1712861663;20.7;50.37;2906
1712863468;20.95;57.49;2908
1712865270;20.96;54.09;2910
1712867072;21.62;52.3;2911
1712868875;21.98;51.25;2914
1712870677;22.09;51.04;2915
1712872479;22.16;51.53;2915
1712874279;22.25;50.62;2914
1712876084;22.27;50.2;2914
1712877886;22.31;49.85;2913
1712879688;22.33;49.66;2910
1712881491;22.37;49.49;2905
1712883293;22.42;49.36;2899
1712885095;22.51;49.24;2895
1712886897;22.53;49.21;2893
1712888700;22.23;49.43;2894
1712890502;21.56;50.38;2894
1712892301;21.34;50.88;2897
1712894106;21.91;50.01;2900
1712895908;22.23;49.67;2903
1712897710;22.3;49.56;2905
1712899513;22.38;49.52;2907
1712901313;22.05;50.06;2908
1712903115;21.41;51.06;2909
1712904920;21;51.92;2910
1712906722;21.74;51.27;2912
1712908524;22.17;51.55;2915
1712910326;22.29;51.7;2917
1712912129;21.77;52.09;2920
1712913931;21.16;52.74;2921
1712915733;21.84;49.54;2922
1712917533;22.91;47.42;2926
1712919338;22.96;48.9;2930
1712921137;22.6;50.59;2932
1712922942;22;51.78;2934
1712924744;21.49;52.55;2933
1712926547;21.37;53.99;2931
1712928349;23.09;70.92;2931
1712930151;24.44;65.96;2938
1712931953;22.91;59.79;2941
1712933756;21.97;59.04;2936
1712935558;21.46;58.46;2932
1712937360;21.15;57.99;2928
1712939160;21.7;56.31;2927
1712940965;22.22;54.58;2927
1712942767;22.36;53.9;2929
1712944567;22.01;54.63;2931
1712946369;21.54;55.22;2933
1712948171;21.24;55.71;2934
1712949976;21.88;54.69;2934
1712951778;22.29;54.1;2937
1712953580;22.32;54.01;2941
1712955383;22.25;65.13;2943
1712957185;21.74;59.69;2946
1712958987;21.84;59.31;2946
1712960787;22.89;58.15;2947
1712962592;24.11;55.2;2952
1712964394;23.61;54.34;2955
1712966194;22.32;55.92;2954
1712967998;22.16;56.34;2951
1712969801;22.37;55.84;2951
1712971603;22.33;55.57;2952
1712973405;21.81;56.11;2951
1712975205;21.23;56.99;2949
1712977007;21.03;57.55;2945
1712978810;21.71;56.63;2945
1712980614;22.06;55.93;2945
1712982417;21.9;55.91;2946
1712984219;21.37;56.65;2945
1712986019;20.89;57.55;2942
1712987821;21.29;57.45;2940
1712989626;21.85;56.54;2941
1712991428;22.08;55.91;2943
1712993230;21.85;55.92;2944
1712995033;21.3;56.51;2943
1712996835;20.96;57.07;2942
1712998637;21.57;56.32;2942
1713000437;21.98;55.5;2944
1713002242;21.99;55.18;2946
1713004041;21.6;55.59;2947
1713005843;21.32;57.19;2946
1713007648;21.3;57.85;2946
1713009450;21.98;56.44;2946
1713011250;22.36;55.29;2950
1713013052;22.06;55.59;2952
1713014854;21.7;56.39;2951
1713016659;22.07;59.16;2951
1713018462;22.72;56.07;2952
1713020264;22.31;57.72;2953
1713022066;22.49;57.77;2951
1713023866;22.66;57.92;2951
1713025668;22.28;57.68;2950
1713027470;22;57.44;2948
1713029275;21.88;57.26;2947
1713031077;21.79;57.42;2946
1713032877;21.63;57.55;2946
1713034682;21.68;57.49;2945
1713036481;22.6;56.63;2946
1713038286;22.69;55.93;2948
1713040088;22.17;56.37;2948
1713041888;21.71;56.97;2946
1713043693;21.98;56.69;2945
1713045495;22.75;58.61;2946
1713047297;23.37;64.37;2950
1713049100;22.6;60.25;2952
1713050899;21.89;60.54;2951
1713052704;21.39;60.81;2949
1713054504;22.03;59.55;2949
1713056309;22.48;58.58;2951
1713058111;22.07;58.5;2951
1713059911;21.49;59.23;2950
1713061713;21.06;60;2948
1713063518;21.57;59.17;2948
1713065320;22.06;58.1;2950
1713067120;22.2;57.53;2951
1713068922;21.75;57.85;2951
1713070724;21.18;58.58;2948
1713072526;20.9;59.12;2946
1713074331;21.55;58.19;2945
1713076133;21.99;57.25;2946
1713077933;22.17;56.89;2947
1713079735;22.04;56.73;2948
1713081540;21.56;57.41;2947
1713083342;21.06;58.43;2945
1713085145;21.3;58.6;2944
1713086947;21.99;57.54;2945
1713088749;22.63;56.69;2947
1713090549;22.49;56.51;2950
1713092353;22.16;57.31;2951
1713094156;21.89;58.06;2950
1713095958;21.62;58.62;2950
1713097758;21.42;58.77;2949
1713099560;21.35;59.7;2948
1713101365;21.42;61.65;2947
1713103167;21.8;58.97;2948
1713104969;22.54;57.43;2951
1713106771;22.7;56.71;2953
1713108574;22.44;56.93;2954
1713110376;22.17;57.75;2954
1713112178;22;58.47;2954
1713113980;21.83;58.33;2953
1713115780;21.48;58.66;2952
1713117582;21.15;58.85;2951
1713119384;21.57;57.52;2950
1713121189;22.69;56.1;2951
1713122992;23.18;54.9;2954
1713124791;22.62;55.42;2954
1713126596;22.05;57.69;2952
1713128398;22.13;60.47;2951
1713130201;22.17;60.49;2951
1713132000;21.67;60.27;2949
1713133805;21.97;59.09;2948
1713135607;22.68;57.31;2950
1713137407;22.65;56.83;2951
1713139212;22.04;58.04;2951
1713141012;21.72;60.94;2949
1713142814;21.19;60.93;2947
1713144616;21.59;59.51;2946
1713146421;22.43;57.64;2948
1713148223;22.29;57.47;2950
1713150025;21.63;58.22;2949
1713151825;21.06;59.34;2947
1713153630;21.29;59.09;2945
1713155432;22.29;57.1;2947
1713157232;22.6;56.14;2950
1713159036;22.02;56.9;2951
1713160839;21.32;57.81;2948
1713162641;20.85;58.86;2946
1713164443;21.71;57.38;2945
1713166243;22.48;56.19;2947
1713168048;22.45;56.57;2949
1713169850;21.85;57.47;2948
1713171652;21.34;58.86;2947
1713173452;21.13;59.6;2946
1713175257;21.16;59.35;2946
1713177059;22.77;58.27;2947
1713178861;23.36;55.87;2952
1713180663;22.82;56.53;2955
1713182463;22.23;57.16;2953
1713184268;21.86;57.84;2952
1713186068;21.62;58.18;2951
1713187872;21.81;59.31;2951
1713189675;21.74;58.57;2951
1713191477;21.63;59.63;2951
1713193277;21.7;59.62;2951
1713195081;21.64;59.24;2951
1713196884;21.75;59.48;2951
1713198686;21.61;59.02;2951
1713200486;21.62;58.78;2950
1713202288;21.55;58.89;2949
1713204093;21.96;58.97;2948
1713205892;22.33;57.2;2950
1713207697;22.32;56.55;2951
1713209499;23.06;55.66;2951
1713211302;23.33;55.38;2952
1713213104;23.02;55.64;2953
1713214906;22.39;58.5;2951
1713216709;22.24;61.48;2950
1713218511;22.25;62.55;2949
1713220313;22.18;60.43;2948
1713222115;22.54;58.86;2947
1713223917;23.06;57.4;2946
1713225720;22.83;57.31;2942
1713227522;22.92;57;2937
1713229324;22.3;57.83;2933
1713231126;21.66;58.92;2927
1713232929;21.2;59.79;2922
1713234731;21.8;58.92;2920
1713236533;22.69;57.2;2910
1713238335;22.71;56.86;2892
1713240138;22.02;57.83;2874
1713241938;21.36;58.91;2855
1713243740;21.29;59.25;2855
1713245545;22.28;57.58;2879
1713247347;22.75;56.64;2890
1713249149;22.29;57.3;2899
1713250951;21.62;58.58;2910
1713252751;21.09;59.72;2915
1713254556;20.86;60.17;2915
1713256356;21.95;59.21;2915
1713258161;22.82;57.48;2920
1713259963;22.53;57.25;2926
1713261765;22.05;58.14;2927
1713263565;21.81;58.9;2923
1713265370;22.08;59.4;2919
1713267169;22.28;58.59;2920
1713268972;22.06;59.05;2924
1713270774;21.74;59.18;2926
1713272579;21.81;60.56;2925
1713274381;22.17;59.74;2927
1713276183;21.96;58.91;2930
1713277986;22.18;58.23;2930
1713279788;21.99;58.23;2930
1713281590;21.86;58.13;2930
1713283392;21.8;57.61;2932
1713285194;21.49;57.72;2932
1713286997;21.25;57.73;2931
1713288799;21.15;58.59;2931
1713290601;21.04;59.08;2931
1713292403;21.17;59.01;2932
1713294205;22.33;57.54;2934
1713296005;22.94;57.27;2936
1713297810;24.21;56.36;2936
1713299612;24.8;56.49;2940
1713301414;24.27;53.92;2942
1713303217;23.32;56.06;2940
1713305019;22.69;57.69;2939
1713306821;22.16;58.95;2938
1713308623;21.82;59.53;2940
1713310426;21.54;60.07;2939
1713312228;21.3;60.4;2937
1713314028;21.09;60.76;2936
1713315832;21.47;60.19;2935
1713317635;22.53;58.37;2937
1713319437;22.55;58.05;2939
1713321239;22.03;58.89;2938
1713323041;21.52;59.86;2936
1713324841;21.22;60.46;2935
1713326646;20.94;60.88;2935
1713328448;21.34;60.54;2936
1713330250;22.39;58.66;2940
1713332052;22.46;58.29;2943
1713333855;21.9;59.18;2941
1713335657;21.41;60.09;2938
1713337459;21.07;60.98;2936
1713339259;20.94;61.21;2935
1713341064;21.84;59.6;2935
1713342866;22.36;58.28;2936
1713344668;22.03;58.78;2936
1713346471;21.74;59.69;2935
1713348273;21.62;60.6;2935
1713350075;21.61;60.8;2935
1713351877;21.64;61.06;2934
1713353677;21.55;61.6;2934
1713355482;21.5;61.57;2935
1713357284;21.43;61.71;2936
1713359084;21.45;61.38;2937
1713360886;21.51;61.26;2937
1713362691;21.74;60.83;2937
1713364493;21.82;60.37;2938
1713366295;21.84;60.34;2937
1713368097;21.81;60.23;2937
1713369900;21.82;60.13;2936
1713371699;21.82;59.9;2937
1713373504;21.84;59.78;2938
1713375306;21.86;59.67;2939
1713377108;22;59.26;2942
1713378908;22.01;58.96;2946
1713380713;21.83;59.12;2947
1713382515;21.5;59.61;2947
1713384317;21.28;59.87;2946
1713386120;21.06;60;2946
1713387922;21.26;59.46;2946
1713389722;22.17;57.4;2947
1713391526;22.47;56.48;2950
1713393329;22.04;56.88;2947
1713395131;21.61;57.46;2943
1713396931;21.2;58.16;2942
1713398735;21.03;58.69;2941
1713400538;21.94;58.08;2941
1713402340;22.3;57.43;2946
1713404142;22.37;57.44;2950
1713405944;21.97;58.21;2951
1713407744;21.51;59.18;2949
1713409549;21.25;59.88;2948
1713411349;21.03;60.23;2947
1713413154;20.88;60.5;2946
1713414953;21.47;59.7;2946
1713416758;22.36;58.04;2950
1713418558;22.42;57.74;2954
1713420363;21.96;58.39;2955
1713422165;21.43;59.38;2954
1713423967;21.14;60.1;2953
1713425770;20.97;60.59;2953
1713427572;20.97;60.73;2953
1713429374;21.98;59.5;2955
1713431176;22.43;58.42;2958
1713432978;22.21;58.79;2959
1713434778;21.98;59.34;2957
1713436583;21.83;59.86;2954
1713438385;21.81;60.17;2953
1713440185;21.8;60.52;2954
1713441990;21.82;60.2;2955
1713443792;21.82;60.2;2955
1713445592;21.83;60.11;2955
1713447397;21.83;60.15;2956
1713449199;21.85;60.03;2955
1713450999;21.83;60.04;2956
1713452803;21.81;60.04;2955
1713454605;21.7;60.14;2953
1713456405;21.6;60.36;2952
1713458208;21.46;60.48;2951
1713460012;21.4;60.6;2951
1713461812;21.33;60.68;2951
1713463617;21.31;60.76;2951
1713465417;21.2;60.68;2951
1713467221;21.12;60.86;2952
1713469023;21.14;61.4;2953
1713470826;21.8;61.39;2953
1713472628;22.04;60.68;2955
1713474430;22.09;60.78;2957
1713476232;22.04;60.81;2957
1713478035;22.02;60.56;2958
1713479834;22.86;59.51;2958
1713481639;23.05;59.58;2960
1713483441;22.97;59.18;2961
1713485244;22.88;57.64;2962
1713487046;22.42;58.03;2962
1713488848;22.03;58.87;2961
1713490650;21.86;60.1;2960
1713492452;21.72;60.33;2958
1713494252;21.45;60.52;2956
1713496057;21.29;60.67;2954
1713497859;21.17;60.74;2953
1713499661;21.43;59.6;2953
1713501464;22.31;57.27;2954
1713503266;22.19;57.5;2956
1713505068;21.79;58.84;2955
1713506870;21.55;59.99;2954
1713508673;21.43;60.86;2954
1713510472;21.29;61.28;2955
1713512275;21.15;61.51;2956
1713514077;21.1;62.05;2956
1713515879;21.15;62.45;2956
1713517684;21.17;62.45;2957
1713519484;21.19;62.6;2958
1713521286;21.31;62.49;2958
1713523091;21.32;62.35;2958
1713524893;21.52;63.42;2959
1713526695;21.84;63.78;2959
1713528495;22.01;63.57;2960
1713530299;22.24;68.56;2961
1713532099;22.96;65.47;2961
1713533904;23.28;62.44;2962
1713535706;22.82;62.2;2962
1713537508;22.61;62.03;2960
1713539310;22.37;62.2;2959
1713541113;22.32;62.21;2959
1713542915;22.26;62.28;2960
1713544715;22.24;62.33;2960
1713546519;22.21;62.21;2959
1713548322;22.3;62.05;2959
1713550124;22.3;61.97;2959
1713551926;22.13;62.09;2958
1713553728;22.18;62.79;2957
1713555531;22.7;61.99;2958
1713557333;22.79;61.3;2957
1713559135;22.79;64.44;2956
1713560937;23.22;62.87;2955
1713562740;22.79;62.33;2954
1713564542;22.32;63;2951
1713566344;22.19;63.43;2946
1713568147;22.55;63.66;2942
1713569949;23.01;62.25;2938
1713571749;22.74;62.36;2935
1713573553;22.32;62.8;2931
1713575356;21.97;63.28;2928
1713577155;21.78;63.85;2926
1713578960;21.6;64.54;2927
1713580760;21.51;64.71;2931
1713582564;21.42;64.94;2933
1713584367;21.35;65.06;2935
1713586169;21.31;65.29;2936
1713587971;21.29;65.35;2937
1713589774;21.26;65.54;2937
1713591573;21.22;65.63;2937
1713593378;21.17;65.79;2937
1713595180;21.29;65.59;2937
1713596983;22.39;63.5;2938
1713598785;22.61;62.94;2941
1713600587;22.28;63.48;2942
1713602387;21.94;64.16;2941
1713604192;21.81;64.97;2940
1713605994;22.13;65.28;2940
1713607796;22.35;64.68;2942
1713609599;22.27;65;2944
1713611398;22.28;65.15;2945
1713613203;22.32;64.7;2946
1713615005;22.42;65.13;2945
1713616808;22.52;65.55;2944
1713618610;22.73;65.32;2943
1713620412;22.86;65.19;2944
1713622214;22.83;62.03;2945
1713624017;22.6;58.14;2946
1713625819;22.15;59.27;2947
1713627621;21.99;59.91;2948
1713629421;21.9;61.15;2948
1713631223;21.88;60.57;2948
1713633028;21.82;60.41;2949
1713634830;21.76;60.57;2949
1713636632;21.58;61.08;2950
1713638435;21.75;61.76;2951
1713640237;21.89;62.12;2953
1713642039;22.44;62.94;2954
1713643841;23;65.24;2957
1713645644;23.36;64.18;2958
1713647446;23.32;63.17;2958
1713649248;22.99;63.15;2958
1713651050;22.7;64.04;2957
1713652853;22.57;64.78;2955
1713654655;22.43;66.17;2953
1713656457;22.34;67.16;2953
1713658259;22.19;67.16;2952
1713660062;22.05;66.99;2951
1713661864;21.91;66.98;2950
1713663666;21.84;66.99;2950
1713665468;21.8;66.95;2949
1713667271;21.73;67.04;2949
1713669073;21.63;67.05;2949
1713670875;21.58;67.14;2948
1713672677;21.53;67.33;2947
1713674479;21.47;67.35;2947
1713676282;21.42;67.6;2946
1713678084;21.36;67.55;2945
1713679884;21.33;67.76;2944
1713681686;21.32;67.71;2942
1713683488;21.3;67.75;2941
1713685293;21.3;67.82;2940
1713687095;21.31;67.89;2940
1713688898;21.38;67.73;2940
1713690700;21.79;68.01;2939
1713692500;21.82;67.6;2934
1713694304;21.94;67.41;2928
1713696107;22.05;67.45;2927
1713697909;22.08;67.13;2928
1713699711;22.31;67.78;2929
1713701513;22.66;66.83;2931
1713703316;22.82;66.11;2931
1713705118;22.89;66.24;2931
1713706918;23.02;66.26;2932
1713708720;23.39;66.08;2933
1713710525;24.31;67.64;2934
1713712327;25.05;68.5;2936
1713714129;24.74;67.4;2936
1713715931;24.35;66.95;2936
1713717734;24.18;66.4;2933
1713719536;24.12;65.92;2930
1713721338;24.12;65.29;2927
1713723140;24.15;64.81;2927
1713724943;24.19;61.14;2927
1713726745;23.89;60.51;2926
1713728547;23.57;61.54;2925
1713730349;23.28;62.63;2923
1713732152;23.06;63.27;2922
1713733954;22.97;63.41;2921
1713735756;23.06;63.01;2921
1713737558;22.93;62.87;2921
1713739361;22.7;63.7;2920
1713741163;22.59;64.6;2920
1713742965;22.54;65.13;2919
1713744767;22.44;65.63;2919
1713746570;22.37;65.71;2919
1713748372;22.31;65.84;2920
1713750174;22.24;65.74;2919
1713751976;22.16;65.64;2917
1713753779;22.07;65.44;2916
1713755581;22.01;65.34;2915
1713757383;21.92;65.16;2914
1713759185;21.87;65.11;2914
1713760988;21.83;64.95;2914
1713762790;21.78;64.85;2913
1713764590;21.72;64.83;2911
1713766394;21.68;64.69;2912
1713768197;21.66;64.51;2912
1713769999;21.64;64.22;2912
1713771801;21.61;64.19;2914
1713773603;21.6;64.04;2917
1713775406;21.59;63.85;2918
1713777208;21.69;63.17;2920
1713779010;21.99;61.89;2921
1713780812;22.23;61.08;2922
1713782615;22.48;57.03;2922
1713784417;22.78;52.17;2923
1713786219;22.88;49.47;2924
1713788022;22.99;48.55;2925
1713789824;23.01;48.34;2926
1713791626;23.08;47.14;2927
1713793428;23.09;48.23;2928
1713795230;23.12;48.37;2933
1713797033;23.35;47.28;2936
1713798835;23.41;48.41;2936
1713800637;23.45;47.86;2933
1713802439;23.37;48.22;2930
1713804241;23.32;48.94;2930
1713806044;23.26;49.11;2931
1713807846;23.17;48.82;2932
1713809648;23.08;49.27;2934
1713811448;23.01;50.77;2935
1713813250;22.89;51.57;2936
1713815055;22.78;51.45;2937
1713816857;22.61;51.68;2938
1713818659;22.51;52.7;2937
1713820462;22.32;53.05;2937
1713822264;22.18;53.72;2936
1713824066;21.96;54.22;2936
1713825866;21.84;54.82;2935
1713827671;21.79;55.95;2935
1713829473;21.75;56.61;2935
1713831275;21.8;57.99;2935
1713833075;21.98;59.04;2934
1713834879;22.04;59.56;2933
1713836682;21.99;59.76;2929
1713838484;21.96;60.18;2927
1713840284;21.96;60.34;2926
1713842088;21.94;60.67;2926
1713843891;21.93;60.73;2925
1713845693;21.83;60.81;2925
1713847495;21.33;60.33;2924
1713849295;21.05;60.77;2923
1713851100;21.21;60.63;2923
1713852902;21.07;60.78;2922
1713854704;21.25;60.56;2922
1713856506;21.24;60.95;2923
1713858308;21.48;60.73;2923
1713860111;21.5;60.91;2925
1713861913;21.4;61.07;2927
1713863715;21.4;61.39;2928
1713865517;21.19;61.23;2927
1713867320;21.1;61.46;2927
1713869119;21.31;61.43;2927
1713870924;21.16;61.73;2929
1713872726;21.29;61.54;2930
1713874529;21.3;61.57;2932
1713876331;21.42;61.79;2933
1713878133;21.51;61.84;2933
1713879935;21.56;61.87;2935
1713881735;21.89;62.6;2939
1713883540;22.48;62.46;2941
1713885340;22.84;61.44;2943
1713887145;23.05;61.39;2949
1713888947;22.83;61.42;2954
1713890749;22.6;61.83;2954
1713892551;22.28;61.89;2953
1713894351;22.02;61.96;2952
1713896156;21.85;62.07;2952
1713897958;21.78;62.27;2951
1713899760;21.64;62.38;2951
1713901563;21.54;62.71;2951
1713903365;21.45;62.66;2951
1713905167;21.37;62.54;2951
1713906969;21.32;62.48;2951
1713908772;21.21;62.66;2951
1713910571;21.13;63.11;2951
1713912376;21.79;63.83;2951
1713914178;22.86;63.25;2954
1713915981;23.48;66.73;2957
1713917783;23.95;64.29;2959
1713919585;23.43;63.2;2960
1713921387;22.87;63.46;2960
1713923190;22.55;64.01;2960
1713924989;22.23;64.39;2959
1713926794;22;65.64;2959
1713928596;21.85;66.4;2959
1713930396;21.73;66.42;2959
1713932201;21.68;65.88;2958
1713934003;22.65;63.45;2959
1713935806;22.77;62.69;2962
1713937608;22.34;63.21;2963
1713939410;21.97;63.95;2961
1713941212;21.75;64.49;2960
1713943015;21.53;64.84;2960
1713944817;21.38;65.01;2959
1713946619;21.33;65.35;2959
1713948421;21.29;65.4;2959
1713950224;21.25;65.56;2959
1713952023;21.24;65.66;2959
1713953826;21.27;65.69;2959
1713955630;21.28;65.6;2959
1713957433;21.3;65.59;2959
1713959232;21.33;65.75;2959
1713961035;21.32;65.72;2960
1713962839;21.31;65.65;2959
1713964639;21.35;65.62;2959
1713966444;21.58;62.83;2959
1713968246;22.73;58.49;2961
1713970048;23.35;56.61;2966
1713971851;23.62;53.29;2969
1713973653;22.93;52.39;2970
1713975455;22.92;55.6;2969
1713977257;22.91;57.82;2970
1713979060;22.78;59;2970
1713980862;22.7;59.77;2970
1713982664;22.75;60.06;2970
1713984466;22.79;60.17;2970
1713986269;22.54;61.56;2970
1713988071;22.29;62.09;2970
1713989871;22.01;62.61;2968
1713991676;21.81;63.03;2967
1713993478;21.69;64.19;2967
1713995280;21.72;66.52;2967
1713997082;22.74;65.32;2967
1713998885;23.74;64.21;2970
1714000687;23.83;62.98;2972
1714002489;23.36;63.78;2972
1714004291;23.05;65.37;2971
1714006093;22.83;66.5;2970
1714007896;22.8;66.84;2970
1714009695;22.76;67.05;2970
1714011500;22.78;67.16;2969
1714013302;22.62;67.07;2968
1714015105;22.44;67.56;2968
1714016907;22.35;67.71;2968
1714018709;22.3;67.83;2968
1714020511;22.11;67.89;2968
1714022314;21.82;68.45;2967
1714024113;21.57;68.44;2966
1714025918;21.36;68.66;2965
1714027720;21.25;68.65;2965
1714029523;21.13;68.58;2964
1714031325;21.02;68.71;2964
1714033127;20.95;68.55;2963
1714034927;20.91;68.87;2963
1714036729;20.9;69.02;2963
1714038532;20.95;69.55;2963
1714040334;21.05;69.67;2964
1714042139;21.2;69.68;2964
1714043938;21.31;69.44;2965
1714045743;21.47;69.34;2965
1714047545;21.6;69.16;2966
1714049348;21.99;69.77;2966
1714051150;22.8;67.91;2968
1714052950;23.11;64.2;2971
1714054754;23.35;64.69;2971
1714056557;23.25;64.92;2970
1714058359;22.94;64.45;2968
1714060161;22.83;65.45;2968
1714061963;22.74;66.13;2967
1714063766;22.63;66.35;2967
1714065568;22.66;66.42;2967
1714067370;22.9;64.82;2968
1714069173;23.12;63.69;2970
1714070975;23.48;62.8;2972
1714072777;23.49;63.7;2974
1714074579;23;64.83;2974
1714076382;22.54;65.83;2972
1714078184;22.21;66.65;2970
1714079984;21.98;66.94;2969
1714081786;21.8;67.3;2967
1714083588;21.6;67.39;2965
1714085393;21.49;67.78;2962
1714087193;21.52;68.16;2961
1714088995;21.53;68.12;2959
1714090797;21.71;70.15;2959
1714092602;22.02;68.24;2959
1714094402;22.61;67.4;2960
1714096204;22.49;66.28;2962
1714098009;22.08;66.54;2961
1714099811;21.78;66.96;2958
1714101613;21.46;67.34;2956
1714103413;21.3;67.6;2956
1714105215;21.15;67.75;2957
1714107017;21.02;67.86;2957
1714108822;20.9;67.94;2956
1714110624;20.85;67.97;2955
1714112424;20.81;67.98;2954
1714114229;20.8;67.93;2951
1714116031;20.79;67.92;2947
1714117833;20.8;67.9;2944
1714119635;20.77;67.96;2945
1714121438;20.78;67.93;2946
1714123240;20.8;67.92;2947
1714125042;20.83;67.85;2947
1714126844;20.86;67.78;2948
1714128644;20.96;67.66;2948
1714130446;21;67.59;2949
1714132249;21.13;67.52;2949
1714134053;21.27;67.44;2949
1714135853;21.36;67.25;2950
1714137655;21.36;67.28;2950
1714139460;21.43;67.19;2950
1714141262;21.51;67.23;2950
1714143064;21.63;67.4;2952
1714144867;21.65;66.86;2953
1714146669;21.8;68.09;2953
1714148469;21.84;69.14;2954
1714150274;21.88;69.03;2956
1714152076;21.95;68.83;2958
1714153878;22.14;68.07;2960
1714155680;22.28;67.58;2960
1714157483;22.35;67.36;2960
1714159285;22.71;66.98;2960
1714161087;22.96;66.57;2961
1714162889;23.02;67.03;2961
1714164692;22.93;66.94;2961
1714166494;22.66;67.06;2961
1714168296;22.33;67.48;2960
1714170098;22.07;67.98;2959
1714171901;21.94;68.81;2958
1714173703;21.85;68.99;2957
1714175505;21.59;69.21;2956
1714177307;21.38;69.55;2955
1714179110;21.26;70.07;2955
1714180912;21.14;70.49;2954
1714182714;21.05;70.83;2955
1714184517;20.99;71.2;2955
1714186316;20.9;71.27;2955
1714188121;20.85;71.58;2955
1714189926;20.81;71.55;2955
1714191728;20.78;71.72;2954
1714193528;20.71;71.59;2954
1714195330;20.64;71.77;2953
1714197132;20.58;71.7;2953
1714198937;20.53;71.84;2952
1714200739;20.49;71.75;2952
1714202542;20.51;71.99;2953
